target,target_freq,relatum,relatum_freq,pos,relation,g_square,g_pvalue,order,order_pvalue,distance,relatum_is
symbolize,2225,exemplify,2142,VERB,HYP-HPO,9.015119791030884,0.0026775533994127,0.0,0.25,34.666666666666664,HPO
represent,48283,embody,4252,VERB,HYP-HPO,128.66494226455688,0.0,0.2352941176470588,6.776263578034403e-21,16.86764705882353,HYP
represent,48283,personify,519,VERB,HYP-HPO,18.252293467521667,1.934928335589614e-05,-0.1111111111111111,0.00390625,22.55555555555556,HYP
best,109259,worst,71,ADJ,ANT,6.517295479774475,0.0106830339255304,-0.0,0.25,13.666666666666666,ANT
content,20141,stereotype,5174,NOUN,HYP-HPO,6.397076606750488,0.0114308439277029,0.6923076923076923,0.000244140625,11.615384615384617,HPO
representation,11905,stereotype,5174,NOUN,HYP-HPO,122.75400030612946,0.0,-0.0,1.8189894035458565e-12,29.925,HPO
dark,1882,obscurity,1001,NOUN,HYP-HPO,2.696408152580261,0.1005745978198257,0.0,1.0,41.0,HPO
darkness,13332,obscurity,1001,NOUN,HYP-HPO,28.23157930374145,1.0763409064029617e-07,0.1111111111111111,0.00390625,15.444444444444445,HPO
move,132869,teeter,781,VERB,HYP-HPO,0.0035064220428466,0.952780823207754,-0.0,0.03125,20.83333333333333,HPO
representative,13351,booker,57,NOUN,HYP-HPO,4.397574186325073,0.0359900889320267,-0.0,1.0,63.0,HPO
condition,61617,plight,2227,NOUN,HYP-HPO,24.2227885723114,8.581091256454343e-07,-0.44,5.960464477539065e-08,19.96,HPO
difficulty,20130,plight,2227,NOUN,HYP-HPO,7.494029521942139,0.0061903882436059,-0.5,0.0078125,28.625,HPO
earth,60775,object,37642,NOUN,HYP-HPO,1009.4547138214112,0.0,-0.3026941362916006,2.2444127733846047e-190,18.15689381933439,HYP
ground,67042,object,37642,NOUN,HYP-HPO,90.91110157966614,0.0,-0.2814814814814815,1.0542197943230523e-81,22.45925925925926,HYP
world,305856,land,63933,NOUN,HOL-MER,761.9301428794861,0.0,0.1096470588235294,0.0,26.51435294117647,MER
land,63933,globe,7575,NOUN,HOL-MER,15.135471105575562,0.0001000653884773,0.0,1.7763568394002505e-15,17.96,HOL
world,305856,earth,60775,NOUN,HOL-MER,2696.524074316025,0.0,0.0664945125887669,0.0,29.68915429309232,MER
earth,60775,globe,7575,NOUN,HOL-MER,327.4187031984329,0.0,0.2024539877300613,1.7105694144590052e-49,17.662576687116566,HOL
world,305856,ground,67042,NOUN,HOL-MER,2.2385421991348267,0.1346078339243928,0.0033112582781456,0.0,31.740066225165563,MER
ground,67042,globe,7575,NOUN,HOL-MER,1.74415922164917,0.1866126876185999,-0.1666666666666666,2.9103830456733704e-11,44.97222222222222,HOL
land,63933,earth,60775,NOUN,SYN,1413.5093789100647,0.0,-0.0965092402464065,1.252605225005608e-293,22.09958932238193,SYN
ground,67042,land,63933,NOUN,SYN,411.45814633369446,0.0,-0.0809061488673139,1.8386229439566682e-186,35.80744336569579,SYN
food,117669,sustenance,765,NOUN,HYP-HPO,270.657186627388,0.0,0.3066666666666666,5.293955920339377e-23,15.906666666666666,HPO
content,20141,folklore,1135,NOUN,HYP-HPO,6.139724612236023,0.0132177896988333,0.0,0.0625,18.8,HPO
lore,1368,folklore,1135,NOUN,HYP-HPO,8.692235112190247,0.0031956850440854,-0.0,0.5,34.0,HPO
stick,8600,implement,491,NOUN,HYP-HPO,15.070765137672424,0.0001035547210331,0.0,0.125,8.25,HYP
maker,13190,jeweler,688,NOUN,HYP-HPO,72.66258156299591,0.0,-0.0666666666666666,6.103515625e-05,26.666666666666668,HPO
act,54432,measurement,10546,NOUN,HYP-HPO,3.777852892875672,0.0519352640127174,0.1818181818181818,4.76837158203125e-07,26.954545454545453,HPO
activity,73747,measurement,10546,NOUN,HYP-HPO,119.77764010429382,0.0,-0.3880597014925373,9.183549615799119e-41,17.888059701492537,HPO
act,54432,measure,38719,NOUN,HYP-HPO,320.06267750263214,0.0,-0.0193905817174515,4.257959840008153e-109,74.10526315789474,HPO
activity,73747,measure,38719,NOUN,HYP-HPO,667.8590981960297,0.0,-0.2752136752136752,1.579365082793826e-176,19.815384615384616,HPO
measure,38719,measurement,10546,NOUN,SYN,872.4578809738159,0.0,-0.0,1.6472184286297693e-83,24.44202898550725,SYN
camera,33955,diaphragm,787,NOUN,HOL-MER,5.01759672164917,0.0250909703791446,-0.0,0.0625,11.2,MER
material,59667,card,43730,NOUN,HYP-HPO,3.080637097358704,0.0792294850904249,0.0887573964497041,2.672764710092196e-51,18.5207100591716,HPO
stuff,44453,card,43730,NOUN,HYP-HPO,6.31915545463562,0.0119440502509877,-0.0656934306569343,1.1479437019748899e-41,21.54014598540146,HPO
paper,72185,card,43730,NOUN,HYP-HPO,554.8650548458099,0.0,0.0017452006980802,6.469079379123512e-173,16.462478184991273,HPO
continent,6854,landmass,237,NOUN,HYP-HPO,303.59738743305206,0.0,0.2258064516129032,9.313225746154783e-10,15.32258064516129,HYP
land,63933,continent,6854,NOUN,HYP-HPO,520.5000269412994,0.0,-0.0531400966183574,9.723461371658034e-63,17.82125603864734,HPO
earth,60775,continent,6854,NOUN,HYP-HPO,685.1669896841049,0.0,0.1129707112970711,2.263919769706678e-72,18.03765690376569,HPO
ground,67042,continent,6854,NOUN,HYP-HPO,1.7790403366088867,0.1822672117379653,0.0909090909090909,2.3283064365386963e-10,20.0,HPO
sign,27923,hire,18935,VERB,HYP-HPO,26.45059049129486,2.7036581806694215e-07,0.064516129032258,4.33680868994202e-19,23.306451612903224,HYP
sign,27923,engage,22065,VERB,HYP-HPO,1.8886507749557493,0.1693541793743604,0.1851851851851851,1.4901161193847656e-08,33.629629629629626,HYP
sign,27923,employ,14992,VERB,HYP-HPO,1.4642915725708008,0.2262485191849437,0.2222222222222222,7.62939453125e-06,22.27777777777778,HYP
hire,18935,contract,2745,VERB,HYP-HPO,24.883663535118103,6.089628887817611e-07,-0.2,6.103515625e-05,29.866666666666667,HPO
engage,22065,contract,2745,VERB,HYP-HPO,0.6404880285263062,0.4235341302207515,-0.0,0.0625,11.6,HPO
employ,14992,contract,2745,VERB,HYP-HPO,4.039852976799011,0.0444376929803499,0.0,0.03125,15.666666666666666,HPO
shadow,21444,shade,11034,NOUN,HYP-HPO,697.7699068784714,0.0,0.1979695431472081,9.956824444577831e-60,23.17258883248731,HYP
opportunity,59030,hearing,10766,NOUN,HYP-HPO,52.200496673583984,5.011546733157959e-13,0.0114942528735632,1.2924697071141056e-26,54.02298850574713,HPO
chance,58006,hearing,10766,NOUN,HYP-HPO,9.483716368675232,0.0020730360620446,-0.0545454545454545,5.551115123125783e-17,30.47272727272728,HPO
possibility,28430,hearing,10766,NOUN,HYP-HPO,14.017393708229063,0.0001811273579107,0.1428571428571428,5.820766091346741e-11,23.11428571428572,HPO
beat,20320,outsmart,257,VERB,HYP-HPO,13.507661938667296,0.0002375913764804,-0.0,0.125,27.0,HPO
crush,3907,outsmart,257,VERB,HYP-HPO,3.85806143283844,0.0495074991202634,-0.0,1.0,8.0,HPO
right,94531,concept,38088,NOUN,HYP-HPO,678.0555601119995,0.0,-0.2410714285714285,1.0206407629923911e-202,21.85863095238096,HYP
right,94531,conception,6565,NOUN,HYP-HPO,463.0272481441498,0.0,-0.1111111111111111,3.7092061506874206e-68,20.822222222222223,HYP
right,94531,abstraction,2190,NOUN,HYP-HPO,4.900912642478943,0.0268425058497959,-0.3,1.9073486328125e-06,16.85,HYP
right,94531,abstract,542,NOUN,HYP-HPO,1.6663414239883425,0.1967492879935285,-0.0,1.0,42.0,HYP
man,385861,subordinate,961,NOUN,HYP-HPO,14.069677591323853,0.0001761609891164,0.3,1.8189894035458565e-12,18.025,HYP
man,385861,assistant,5513,NOUN,HYP-HPO,5.774881839752197,0.0162568130855514,-0.0068027210884353,1.1210387714598537e-44,28.12244897959184,HYP
man,385861,help,28364,NOUN,HYP-HPO,236.37266600131989,0.0,0.2240543161978661,8.691694759794e-311,233.05625606207565,HYP
possession,8783,sum,7589,NOUN,HYP-HPO,24.84899890422821,6.200123593425033e-07,0.4117647058823529,1.52587890625e-05,30.41176470588235,HPO
amount,57351,possession,8783,NOUN,HYP-HPO,109.0872436761856,0.0,-0.24,1.5777218104420236e-30,18.88,HYP
receive,72303,judge,17916,VERB,HYP-HPO,49.76010179519653,1.7373880112359077e-12,-0.2624113475177305,7.174648137343065e-43,39.248226950354606,HYP
receive,72303,accept,45752,VERB,HYP-HPO,219.6755349636078,0.0,0.0568720379146919,1.8465957235571472e-127,25.96208530805687,HYP
fact,157541,message,44786,NOUN,HYP-HPO,48.45954585075378,3.3717473257866004e-12,0.2463235294117647,3.4730605460704336e-164,29.082720588235293,HYP
fact,157541,content,20141,NOUN,HYP-HPO,56.50361466407776,5.6066262743570405e-14,0.3819444444444444,4.0215293667718985e-87,25.20833333333333,HYP
feeling,41374,despair,4009,NOUN,HYP-HPO,280.43879187107086,0.0,0.4639175257731959,1.262177448353619e-29,8.731958762886597,HPO
time,760245,sundown,499,NOUN,HYP-HPO,8.685291409492493,0.0032078828441086,-0.3333333333333333,2.9103830456733704e-11,14.944444444444445,HPO
hour,119887,sundown,499,NOUN,HYP-HPO,107.3617857694626,0.0,0.4444444444444444,2.9103830456733704e-11,9.36111111111111,HPO
evening,31558,sundown,499,NOUN,HOL-MER,30.35806345939636,3.5921063457067255e-08,-0.2,0.001953125,13.8,MER
ridge,7785,bluff,1550,NOUN,HYP-HPO,52.15636932849884,5.124789481669725e-13,0.2307692307692307,0.000244140625,10.76923076923077,HPO
bank,56070,bluff,1550,NOUN,HYP-HPO,58.88777256011963,1.6653345369377348e-14,-0.0666666666666666,1.862645149230957e-09,13.566666666666666,HPO
understand,114104,construe,1439,VERB,HYP-HPO,10.9905127286911,0.0009157947168597,0.0476190476190476,9.5367431640625e-07,28.19047619047619,HPO
interpret,11454,construe,1439,VERB,SYN,84.86821234226227,0.0,-0.2,1.9073486328125e-06,23.6,SYN
goddess,3010,deity,2447,NOUN,HYP-HPO,676.5186866521835,0.0,0.0126582278481012,3.3087224502121114e-24,17.670886075949365,HYP
goddess,3010,divinity,1670,NOUN,HYP-HPO,105.9921647310257,0.0,0.0588235294117647,1.52587890625e-05,18.94117647058824,HYP
god,18352,goddess,3010,NOUN,HYP-HPO,2639.656960606575,0.0,0.4712643678160919,3.488120700934677e-105,11.67816091954023,HPO
privileged,3502,underprivileged,317,ADJ,ANT,124.25999701023102,0.0,0.1428571428571428,0.0001220703125,9.785714285714286,ANT
deteriorate,1836,decay,601,VERB,HYP-HPO,3.678845405578613,0.0551069982461599,-0.0,1.0,2.0,HYP
change,97287,deteriorate,1836,VERB,HYP-HPO,5.066963076591492,0.0243860709110245,0.2222222222222222,7.62939453125e-06,38.05555555555556,HPO
judge,17916,repute,388,VERB,HYP-HPO,0.656947135925293,0.4176397924603825,-0.0,1.0,12.0,HPO
think,523262,repute,388,VERB,HYP-HPO,0.0191515684127807,0.8899328385051536,0.4545454545454545,0.0009765625,25.90909090909091,HPO
believe,162568,repute,388,VERB,HYP-HPO,0.0527913570404052,0.8182753946618093,0.0,0.125,26.5,HPO
consider,92053,repute,388,VERB,HYP-HPO,1.524107813835144,0.2169989153958915,-0.0,0.125,36.25,HPO
conceive,5538,repute,388,VERB,HYP-HPO,7.463765978813171,0.0062953169942202,-0.0,0.5,38.0,HPO
worker,57938,cook,3814,NOUN,HYP-HPO,4.84857976436615,0.027668905319044,0.238095238095238,9.5367431640625e-07,11.761904761904765,HPO
end,50465,complete,26090,VERB,HYP-HPO,8.044333219528198,0.0045646216803951,-0.1,1.5777218104420236e-30,25.78,HPO
complete,26090,terminate,2315,VERB,HYP-HPO,4.476855397224426,0.0343568799904361,-0.5,0.0078125,10.75,HYP
change,97287,finish,33026,VERB,HYP-HPO,0.039209246635437,0.8430346980546123,-0.1847826086956521,8.156630584998156e-56,107.60326086956522,HPO
finish,33026,alter,10074,VERB,HYP-HPO,0.8185003995895386,0.3656189788453463,-0.0666666666666666,6.103515625e-05,30.133333333333333,HYP
minimal,6630,maximal,654,ADJ,ANT,290.03882563114166,0.0,0.1111111111111111,2.9103830456733704e-11,11.36111111111111,ANT
muscle,21262,deltoid,68,NOUN,HYP-HPO,297.4163557291031,0.0,0.3793103448275862,3.725290298461914e-09,14.172413793103448,HPO
purchase,10408,acquisition,6749,NOUN,HYP-HPO,462.2665452957153,0.0,-0.2475247524752475,7.888609052210118e-31,36.01980198019802,HYP
count,21849,press,14265,VERB,HYP-HPO,0.316598892211914,0.5736587910948939,0.1,1.9073486328125e-06,28.5,HPO
matter,19478,press,14265,VERB,HYP-HPO,0.0301246643066406,0.8622076685347352,0.2,6.103515625e-05,18.6,HPO
move,132869,spiral,1222,VERB,HYP-HPO,6.696932792663574,0.0096578912807069,0.3333333333333333,7.62939453125e-06,19.33333333333333,HPO
turn,159732,spiral,1222,VERB,HYP-HPO,0.0976544618606567,0.7546627370509763,0.6,0.001953125,15.6,HPO
move,132869,coil,736,VERB,HYP-HPO,9.20084273815155,0.0024190373548574,0.1428571428571428,0.0001220703125,54.5,HPO
turn,159732,coil,736,VERB,HYP-HPO,11.407533288002014,0.000731468885171,0.2941176470588235,1.52587890625e-05,20.058823529411764,HPO
spiral,1222,coil,736,VERB,SYN,4.064763307571411,0.0437868211105816,-0.0,1.0,5.0,SYN
adjust,14880,calibrate,838,VERB,HYP-HPO,19.618908405303955,9.45290528175935e-06,-0.0,0.015625,7.428571428571429,HPO
change,97287,calibrate,838,VERB,HYP-HPO,0.0337944030761718,0.8541448272483345,-0.0,0.0625,27.2,HPO
alter,10074,calibrate,838,VERB,HYP-HPO,9.99040699005127,0.0015735782186205,0.0,0.125,12.0,HPO
develop,65178,derive,11147,VERB,HYP-HPO,113.6665815114975,0.0,0.1746031746031746,2.350988701644575e-38,18.03968253968254,HPO
derive,11147,evolve,10703,VERB,HYP-HPO,24.022032499313354,9.523961388424595e-07,0.5652173913043478,2.384185791015625e-07,22.82608695652174,HYP
move,132869,burst,4142,VERB,HYP-HPO,0.0001190900802612,0.9912929861455264,-0.032258064516129,9.313225746154783e-10,81.19354838709677,HPO
jump,23709,burst,4142,VERB,HYP-HPO,7.266137599945068,0.0070266747706969,0.2307692307692307,0.000244140625,109.53846153846152,HPO
leap,6473,burst,4142,VERB,HYP-HPO,20.82231926918029,5.039227527481316e-06,0.2,0.001953125,6.9,HPO
burst,4142,bound,1831,VERB,HYP-HPO,15.452544808387756,8.46029491369249e-05,0.0,0.0625,16.8,HYP
spring,5258,burst,4142,VERB,HYP-HPO,9.493343830108644,0.002062186435902,-0.0,0.03125,19.5,HPO
move,132869,lower,11568,VERB,HYP-HPO,43.86806309223175,3.5127456499139946e-11,0.2258064516129032,4.3790577010150524e-47,20.574193548387097,HPO
raise,60890,lower,11568,VERB,ANT,1380.9506100416183,0.0,0.3555555555555555,6.879105134148699e-136,9.755555555555556,ANT
earthquake,5459,quake,1461,NOUN,SYN,1487.365452528,0.0,0.3815789473684211,3.5032461608120435e-46,29.54605263157895,SYN
cut,49876,tap,8488,VERB,HYP-HPO,6.172255158424377,0.0129769084606214,0.027027027027027,1.4551915228366852e-11,25.27027027027027,HPO
separate,14523,tap,8488,VERB,HYP-HPO,0.1383712291717529,0.7099056298513808,-0.0,0.03125,34.333333333333336,HPO
cost,61044,credit,35801,NOUN,HYP-HPO,537.3850030899048,0.0,-0.1441048034934497,2.6871504430268355e-138,22.860262008733624,HPO
credit,35801,payment,18694,NOUN,HYP-HPO,5338.021163344383,0.0,0.1655992680695334,0.0,17.318389752973466,HYP
keep,214606,save,50777,VERB,HYP-HPO,193.20086097717285,0.0,0.0476190476190476,1.5290591125556738e-297,28.485309017223912,HYP
keep,214606,record,13346,VERB,HYP-HPO,1.8237780332565308,0.1768642244734525,0.1173184357541899,2.6101217871994104e-54,16.88268156424581,HYP
keep,214606,enter,49105,VERB,HYP-HPO,0.0130368471145629,0.9090958879317504,0.0608108108108108,1.233878970932677e-178,29.79222972972973,HYP
dam,4282,weir,92,NOUN,HYP-HPO,33.76228356361389,6.2274581047461205e-09,-0.0,0.125,3.25,HPO
rub,9905,sponge,192,VERB,HYP-HPO,2.6825525760650635,0.1014529913164157,0.0,1.0,7.0,HPO
wipe,10028,sponge,192,VERB,HYP-HPO,7.886909484863281,0.0049793878284144,-0.0,0.5,9.5,HPO
weep,2662,wail,1625,VERB,HYP-HPO,111.03726744651794,0.0,0.6470588235294118,1.52587890625e-05,5.176470588235294,HPO
device,34227,electrode,1218,NOUN,HYP-HPO,269.6674348115921,0.0,0.1864406779661017,3.469446951953614e-18,15.830508474576272,HPO
tube,12569,electrode,1218,NOUN,HOL-MER,69.26235067844391,1.1102230246251563e-16,0.1764705882352941,1.52587890625e-05,12.529411764705882,MER
battery,12482,electrode,1218,NOUN,HOL-MER,162.94145274162292,0.0,0.2903225806451613,9.313225746154783e-10,15.483870967741936,MER
tentative,1832,provisional,1342,ADJ,SYN,41.23161494731903,1.3521772590507908e-10,0.0,0.015625,12.428571428571429,SYN
culture,65813,discrimination,8556,NOUN,HYP-HPO,44.34703779220581,2.750277783292176e-11,0.0789473684210526,2.646977960169689e-23,21.86842105263158,HYP
culture,65813,taste,17785,NOUN,HYP-HPO,197.0269820690155,0.0,-0.1100478468899521,2.4308653429145085e-63,19.84210526315789,HYP
culture,65813,appreciation,5793,NOUN,HYP-HPO,443.8897578716278,0.0,-0.2921348314606741,5.220243574398821e-54,16.34269662921348,HYP
activity,73747,planting,1522,NOUN,HYP-HPO,0.4055888652801513,0.5242169572941959,-0.25,0.0078125,10.0,HPO
location,28610,planting,1522,NOUN,HYP-HPO,10.30971384048462,0.0013233180087499,-0.1111111111111111,0.00390625,26.666666666666668,HPO
position,76186,planting,1522,NOUN,HYP-HPO,4.360739231109619,0.0367763433037963,-0.0,0.5,3.0,HPO
reduce,49548,simplify,1950,VERB,HYP-HPO,107.45127403736116,0.0,-0.3636363636363636,1.1368683772161605e-13,13.022727272727272,HYP
block,28355,slab,2271,NOUN,HYP-HPO,96.28428256511688,0.0,-0.2,5.820766091346741e-11,17.228571428571428,HPO
butter,13596,solid,1111,NOUN,HYP-HPO,46.68674099445343,8.32911517534285e-12,0.3846153846153846,0.000244140625,8.307692307692308,HYP
body,126955,particle,9392,NOUN,HYP-HPO,194.91561579704285,0.0,-0.238095238095238,1.2154326714572542e-63,18.042857142857144,HPO
release,14429,accomplishment,6043,NOUN,HYP-HPO,2.242693305015564,0.1342469677116798,0.0,0.5,15.5,HYP
achievement,16318,release,14429,NOUN,HYP-HPO,0.2118982076644897,0.6452836592393736,-0.7333333333333333,6.103515625e-05,23.53333333333333,HPO
modern,41223,advanced,10220,ADJ,SYN,77.23866677284241,0.0,0.1282051282051282,6.617444900424223e-24,12.602564102564102,SYN
sick,21450,ill,3711,ADJ,SYN,136.2450784444809,0.0,0.1063829787234042,1.4210854715202004e-14,13.063829787234043,SYN
writing,21456,introduction,10010,NOUN,HYP-HPO,116.3660205602646,0.0,-0.1515151515151515,2.710505431213761e-20,30.893939393939394,HPO
music,89476,introduction,10010,NOUN,HYP-HPO,117.69461631774902,0.0,-0.3655172413793103,4.484155085839417e-44,18.979310344827585,HPO
section,48297,introduction,10010,NOUN,HYP-HPO,240.61902379989624,0.0,-0.0704225352112676,3.5873240686715325e-43,17.767605633802816,HPO
address,19136,introduction,10010,NOUN,HOL-MER,6.241813659667969,0.0124768641918499,-0.2,1.9073486328125e-06,30.5,MER
speech,31227,introduction,10010,NOUN,HOL-MER,27.8007093667984,1.3447679603206808e-07,-0.3636363636363636,1.1368683772161605e-13,17.90909090909091,MER
island,43095,object,37642,NOUN,HYP-HPO,12.44724428653717,0.0004186089824768,-0.0666666666666666,1.734723475976807e-18,23.75,HYP
land,63933,island,43095,NOUN,HYP-HPO,1428.6091163158417,0.0,-0.0266990291262135,1.7877779172606835e-248,21.92718446601942,HPO
earth,60775,island,43095,NOUN,HYP-HPO,121.23996531963348,0.0,0.0866666666666666,9.818186930595451e-91,20.50333333333333,HPO
ground,67042,island,43095,NOUN,HYP-HPO,118.55280590057372,0.0,-0.01875,9.363352709384397e-97,20.265625,HPO
enroll,4313,matriculate,136,VERB,HYP-HPO,12.500569224357603,0.0004068280432554,-0.0,0.5,30.5,HPO
enter,49105,matriculate,136,VERB,HYP-HPO,3.448942542076111,0.0632922510260489,-0.0,0.5,37.5,HPO
group,204798,gathering,4936,NOUN,HYP-HPO,262.58848965168,0.0,0.1388888888888889,1.89911354915196e-65,21.35185185185185,HPO
group,204798,assemblage,1025,NOUN,HYP-HPO,14.404890894889832,0.0001474189306382,0.2592592592592592,1.4901161193847656e-08,17.48148148148148,HPO
grouping,2285,assemblage,1025,NOUN,HYP-HPO,19.5642558336258,9.72721608261118e-06,0.0,0.125,28.75,HPO
gathering,4936,assemblage,1025,NOUN,SYN,4.360568165779114,0.0367800364146877,0.0,0.5,11.5,SYN
brightness,2528,gleam,729,NOUN,HYP-HPO,2.735955595970154,0.0981127975331079,-0.0,1.0,10.0,HPO
act,37139,repeat,19280,VERB,HYP-HPO,0.147398829460144,0.7010336272549228,-0.0526315789473684,7.275957614183426e-12,36.578947368421055,HPO
move,132869,repeat,19280,VERB,HYP-HPO,49.93651735782623,1.588063014423824e-12,0.1223628691983122,9.055679078826712e-72,33.856540084388186,HPO
pass,59299,hand,12631,VERB,SYN,60.57909059524536,7.105427357601002e-15,-0.1176470588235294,3.944304526105059e-31,24.04901960784314,SYN
feeling,41374,conflict,29899,NOUN,HYP-HPO,50.59984040260315,1.1325385074201222e-12,-0.1094890510948905,1.1479437019748899e-41,21.56934306569343,HPO
word,158806,preposition,317,NOUN,HYP-HPO,130.87598478794098,0.0,0.6842105263157895,7.275957614183426e-12,15.81578947368421,HPO
move,132869,deposit,2113,VERB,HYP-HPO,7.644977807998657,0.0056930596622846,0.3571428571428571,7.450580596923828e-09,22.25,HPO
place,49074,deposit,2113,VERB,HYP-HPO,14.023102879524233,0.0001805782632469,0.0588235294117647,1.52587890625e-05,19.352941176470587,HPO
lay,31151,deposit,2113,VERB,HYP-HPO,9.338662028312685,0.0022436927869579,0.0909090909090909,0.0009765625,14.090909090909092,HPO
rate,86946,velocity,3852,NOUN,HYP-HPO,183.0081741809845,0.0,-0.0097087378640776,1.972152263052529e-31,15.78640776699029,HPO
speed,30198,velocity,3852,NOUN,SYN,1615.688959360123,0.0,-0.2,3.217223493417518e-86,35.217543859649126,SYN
painting,31825,landscape,18351,NOUN,HYP-HPO,6919.880879044533,0.0,-0.0709779179810725,0.0,21.465299684542583,HPO
